X_id,career_AST,career_FG%,career_PTS,name,position
stephal01,0.3,33.3,2.8,Alex Stepheson,Power Forward
steppbr01,1.2,46.9,5.4,Brook Steppe,Point Guard and Shooting Guard
steveba01,0.0,50.0,1.0,Barry Stevens,Small Forward
stevewa01,0.5,15.8,1.6,Wayne Stevens,Forward
stevede01,1.6,40.6,7.2,DeShawn Stevenson,Small Forward and Shooting Guard
stewade01,0.2,33.3,3.3,Dennis Stewart,Forward
stewake01,0.1,46.2,2.7,Kebu Stewart,Power Forward
stewala01,1.3,50.9,7.4,Larry Stewart,Small Forward and Power Forward
stewami01,0.3,44.2,2.2,Michael Stewart,Power Forward and Center
stewano01,0.4,26.7,2.0,Norm Stewart,Forward
stiemgr01,0.5,50.9,3.2,Greg Stiemsma,Center
stipast01,2.3,48.4,13.2,Steve Stipanovich,Center
stithbr01,2.0,42.4,10.1,Bryant Stith,Shooting Guard
stithsa01,1.9,36.4,4.4,Sam Stith,Shooting Guard
stithto01,0.7,33.6,3.1,Tom Stith,Small Forward
stivral01,0.2,46.5,2.0,Alex Stivrins,Power Forward and Small Forward
stockda01,1.5,44.4,3.0,David Stockton,Point Guard
stockjo01,10.5,51.5,13.1,John Stockton,Point Guard
stojape01,1.8,45.0,17.0,Peja Stojakovic,Small Forward
stokeed01,0.3,33.3,0.8,Ed Stokes,Center
stokegr01,0.4,44.5,3.1,Greg Stokes,Power Forward
stokeja01,0.3,58.1,2.4,Jarnell Stokes,Center and Power Forward
stokema01,5.3,35.1,16.4,Maurice Stokes,Power Forward and Center
stolkar01,1.7,22.0,4.4,Art Stolkey,Guard
stollra01,0.5,47.8,5.7,Randy Stoll,Power Forward
stonedi01,0.0,23.1,1.4,Diamond Stone,Center
stonege01,1.3,44.4,13.6,George Stone,Small Forward
stoneju01,1.1,44.4,1.1,Julyan Stone,Point Guard and Shooting Guard
storeaw01,0.4,41.4,2.4,Awvee Storey,Shooting Guard and Small Forward
stoudda01,6.1,40.6,13.4,Damon Stoudamire,Point Guard
stoudsa01,1.0,40.7,8.0,Salim Stoudamire,Point Guard and Shooting Guard
stoudam01,1.2,53.7,18.9,Amar'e Stoudemire,Center and Power Forward
stovapa01,0.7,41.6,4.6,Paul Stovall,Small Forward
strawdj01,0.9,31.5,2.2,D.J. Strawberry,Shooting Guard
strawjo01,1.1,42.6,8.6,Joe Strawder,Center
stricbi01,0.0,66.7,4.0,Bill Stricker,Forward
stricer01,2.4,39.2,7.5,Erick Strickland,Shooting Guard and Point Guard
stricma01,0.4,48.8,4.6,Mark Strickland,Power Forward and Small Forward
stricro02,7.3,45.4,13.2,Rod Strickland,Shooting Guard and Point Guard
stricro01,0.0,33.3,2.0,Roger Strickland,Forward
stroejo01,0.5,36.9,1.8,John Stroeder,Power Forward
stronde01,0.6,43.0,6.8,Derek Strong,Power Forward
strotla01,1.1,32.9,4.6,Lamont Strothers,Shooting Guard
stroujo01,1.0,32.4,2.8,John Stroud,Small Forward
stroure01,0.1,45.5,2.9,Red Stroud,Guard
stuckro01,3.6,42.3,12.6,Rodney Stuckey,Point Guard and Shooting Guard
stumpge01,0.8,30.3,5.3,Gene Stump,Forward/Guard
stutzst01,1.1,25.6,7.1,Stan Stutz,Guard/Forward
suitega01,0.1,35.2,1.4,Gary Suiter,Center/Forward
sullija01,1.8,43.6,10.8,Jared Sullinger,Power Forward
summeda01,0.3,38.4,3.3,DaJuan Summers,Power Forward and Small Forward
sumneed01,0.4,35.4,2.8,Edmond Sumner,Point Guard
sumptba01,0.0,0.0,0.0,Barry Sumpter,Power Forward
sundedo01,2.0,32.6,7.7,Don Sunderlage,Shooting Guard
sundobr01,0.2,35.6,1.7,Bruno Sundov,Center
sundvjo01,2.9,45.2,7.7,Jon Sundvold,Point Guard and Shooting Guard
surabo01,3.8,41.4,8.6,Bob Sura,Shooting Guard and Point Guard
surhodi01,0.6,29.5,3.1,Dick Surhoff,Small Forward and Power Forward
sutorge01,0.4,34.1,4.8,George Sutor,Center
suttlda01,1.0,50.7,5.9,Dane Suttle,Shooting Guard
suttogr01,1.7,39.6,4.5,Greg Sutton,Point Guard
swageke01,1.2,40.8,12.3,Keith Swagerty,Power Forward
swainbe01,0.5,40.6,4.6,Bennie Swain,Power Forward
swanica01,0.5,37.2,2.2,Caleb Swanigan,Power Forward
swansno01,0.5,22.6,1.6,Norm Swanson,Small Forward
swartda01,0.5,38.0,4.5,Dan Swartz,Small Forward
sweetmi01,0.6,48.5,6.5,Mike Sweetney,Center and Power Forward
swiftro01,0.2,50.6,4.3,Robert Swift,Center
swiftsk01,2.9,44.5,11.6,Skeeter Swift,Shooting Guard
swiftst01,0.5,47.3,8.4,Stromile Swift,Power Forward and Center
swinsaa01,0.3,55.6,2.7,Aaron Swinson,Small Forward
sypa01,0.7,33.3,2.3,Pape Sy,Small Forward
sydnobu01,0.0,19.2,1.0,Buck Sydnor,Guard
sykesla01,0.0,-,0.0,Larry Sykes,Power Forward
szabobr01,0.2,44.6,2.2,Brett Szabo,Center
szczewa02,2.4,48.5,14.1,Wally Szczerbiak,Small Forward
szczewa01,0.8,62.9,6.3,Walt Szczerbiak,Small Forward
tabakza01,0.7,50.6,5.0,Zan Tabak,Center
tabusyu01,0.8,16.7,1.8,Yuta Tabuse,Point Guard
taftch01,0.1,60.5,2.8,Chris Taft,Center
tanensi01,2.3,27.4,9.0,Sid Tanenbaum,Guard
tarladr01,0.7,39.4,2.4,Dragan Tarlac,Center
tarplro01,1.0,48.3,12.6,Roy Tarpley,Power Forward and Center
tartle01,3.0,44.5,19.4,Levern Tart,Shooting Guard
tatumea01,1.9,45.9,9.6,Earl Tatum,Shooting Guard
tatumja01,1.9,46.1,14.8,Jayson Tatum,Small Forward
tavarwa01,0.3,62.5,2.5,Edy Tavares,Center
tayloan01,2.0,39.7,6.9,Anthony Taylor,Point Guard
taylobr01,4.1,49.3,13.1,Brian Taylor,Point Guard
taylodo01,0.9,39.5,2.7,Donell Taylor,Shooting Guard
taylofa01,4.0,43.8,8.0,Fatty Taylor,Point Guard
taylofr01,0.8,36.4,4.4,Fred Taylor,Shooting Guard
taylois01,2.9,41.3,6.3,Isaiah Taylor,Point Guard
tayloja01,0.3,40.4,3.0,Jay Taylor,Shooting Guard
tayloje01,2.0,41.2,3.2,Jeff Taylor,Shooting Guard
tayloje03,0.8,40.9,6.1,Jeff Taylor,Small Forward
tayloje02,0.7,44.1,5.4,Jermaine Taylor,Shooting Guard
taylojo01,0.5,40.2,4.7,Johnny Taylor,Small Forward
taylole01,0.1,0.0,1.1,Leonard Taylor,Power Forward
tayloma01,1.2,46.6,11.0,Maurice Taylor,Small Forward and Center and Power Forward
taylomi01,2.1,41.2,5.7,Mike Taylor,Point Guard
taylool01,2.4,45.6,9.7,Oliver Taylor,Shooting Guard
tayloro01,0.9,46.6,4.8,Ronald Taylor,Center
tayloty01,0.9,35.4,2.9,Tyshawn Taylor,Point Guard
taylovi01,1.3,36.3,3.1,Vince Taylor,Shooting Guard
teaglte01,1.4,46.5,11.6,Terry Teagle,Shooting Guard and Small Forward
teaguje01,5.8,44.5,12.7,Jeff Teague,Point Guard
teaguma01,1.5,34.3,2.4,Marquis Teague,Point Guard and Shooting Guard
teletmi01,0.8,40.6,8.1,Mirza Teletovic,Small Forward and Power Forward
telfase01,3.5,39.0,7.4,Sebastian Telfair,Point Guard
templco01,0.6,41.5,1.8,Collis Temple,Small Forward
templga01,1.6,40.8,5.9,Garrett Temple,Point Guard and Small Forward and Shooting Guard
teodomi01,4.0,42.0,8.0,Milos Teodosic,Point Guard
terreir01,1.1,49.8,7.0,Ira Terrell,Small Forward
terreja01,0.9,30.8,2.2,Jared Terrell,Shooting Guard
terryca01,1.3,43.4,3.0,Carlos Terry,Shooting Guard
terrych01,0.8,41.9,3.8,Chuck Terry,Small Forward
terrycl01,1.3,46.8,5.5,Claude Terry,Small Forward and Shooting Guard
terryem01,0.7,57.1,3.3,Emanuel Terry,Power Forward
terryja01,3.8,44.4,13.4,Jason Terry,Point Guard and Shooting Guard
thabeha01,0.1,56.7,2.2,Hasheem Thabeet,Center
thackto01,1.5,36.0,3.2,Tom Thacker,Point Guard and Shooting Guard
thearfl01,1.8,34.5,3.8,Floyd Theard,Point Guard
theisda01,1.0,54.5,5.5,Daniel Theis,Center
theusre01,6.3,47.1,18.5,Reggie Theus,Shooting Guard and Point Guard
thibepe01,0.5,45.3,5.0,Peter Thibeaux,Small Forward
thiebbi01,0.3,33.1,4.0,Bill Thieben,Power Forward
thigpju01,0.5,36.7,2.7,Justus Thigpen,Shooting Guard
thirdda01,0.5,45.7,2.8,David Thirdkill,Power Forward and Small Forward
thomaad01,0.5,42.9,2.3,Adonis Thomas,Small Forward
thomabi01,0.5,33.8,2.7,Billy Thomas,Shooting Guard and Small Forward
thomaca01,0.4,39.8,2.9,Carl Thomas,Shooting Guard
thomach01,0.6,35.3,1.3,Charles Thomas,Shooting Guard
thomaet01,0.4,51.3,5.7,Etan Thomas,Power Forward and Center
thomair01,0.4,34.0,1.8,Irving Thomas,Power Forward
thomais02,5.1,43.7,18.6,Isaiah Thomas,Point Guard and Shooting Guard
thomais01,9.3,45.2,19.2,Isiah Thomas,Point Guard
thomaja01,0.5,37.8,2.5,Jamel Thomas,Small Forward
thomaja02,0.2,56.4,1.6,James Thomas,Power Forward
thomaji01,2.3,47.1,8.4,Jim Thomas,Shooting Guard
thomajo01,0.4,26.7,1.4,Joe Thomas,Small Forward
thomajo02,0.3,50.2,2.7,John Thomas,Power Forward and Center
thomake01,1.5,46.5,9.3,Kenny Thomas,Power Forward
thomakh01,0.3,31.9,2.3,Khyri Thomas,Shooting Guard
thomaku01,1.1,48.6,8.1,Kurt Thomas,Center and Power Forward
thomala01,0.7,41.7,5.2,Lance Thomas,Power Forward and Small Forward
thomama01,0.4,43.5,1.9,Malcolm Thomas,Power Forward
thomaro01,0.8,46.8,4.0,Ronald Thomas,Power Forward
thomate01,0.1,43.1,2.8,Terry Thomas,Power Forward
thomati01,1.5,43.7,11.5,Tim Thomas,Power Forward and Small Forward
thomaty01,0.9,43.8,7.7,Tyrus Thomas,Power Forward and Center
thomawi01,0.9,44.2,9.0,Willis Thomas,Shooting Guard
thomptr02,0.1,39.3,2.4,Trey Thompkins,Center
thompbe01,1.3,43.9,5.3,Bernard Thompson,Small Forward and Power Forward and Shooting Guard
thompbi01,1.7,50.5,8.6,Billy Thompson,Small Forward
thompbr01,1.7,40.9,4.5,Brooks Thompson,Point Guard
thompco01,0.8,31.4,2.8,Corny Thompson,Power Forward
thompda01,3.3,50.5,22.7,David Thompson,Shooting Guard and Small Forward
thompdi01,0.2,42.5,2.8,Dijon Thompson,Shooting Guard and Small Forward
thompge01,3.6,46.5,18.6,George Thompson,Point Guard and Shooting Guard
thompho01,1.1,41.3,7.7,Hollis Thompson,Small Forward and Shooting Guard
thompja01,1.0,33.3,1.0,Jack Thompson,Guard
thompja02,1.1,49.6,8.9,Jason Thompson,Power Forward and Center
thompjo01,0.3,41.0,3.5,John Thompson,Center and Power Forward
thompke01,0.2,42.9,0.9,Kevin Thompson,Center
thompkl01,2.3,45.9,19.5,Klay Thompson,Shooting Guard
thompla01,1.2,49.2,7.9,LaSalle Thompson,Center
thompmy01,2.3,50.4,13.7,Mychal Thompson,Center and Power Forward
thompmy02,1.4,29.2,3.6,Mychel Thompson,Shooting Guard
thomppa01,1.5,43.2,8.9,Paul Thompson,Small Forward
thompst01,0.4,37.8,1.6,Stephen Thompson,Shooting Guard
thomptr01,0.9,51.9,9.2,Tristan Thompson,Power Forward and Center
thoresk01,1.9,46.5,13.2,Skip Thoren,Center
thornro01,2.6,43.3,10.8,Rod Thorn,Shooting Guard and Point Guard
thornal01,1.2,45.2,11.9,Al Thornton,Small Forward and Power Forward
thornbo01,0.3,44.4,3.0,Bob Thornton,Power Forward
thornda01,1.5,43.3,6.8,Dallas Thornton,Small Forward
thornma01,1.4,42.5,11.9,Marcus Thornton,Shooting Guard
thornsi01,0.6,41.5,2.5,Sindarius Thornwell,Shooting Guard
thorpot01,2.2,54.6,14.0,Otis Thorpe,Center and Power Forward
threase01,3.8,48.5,9.8,Sedale Threatt,Point Guard and Shooting Guard
thurmna01,2.7,42.1,15.0,Nate Thurmond,Power Forward and Center
thursme01,0.3,28.3,5.6,Mel Thurston,Guard
tidriha01,1.7,31.5,9.0,Hal Tidrick,Forward/Guard
tiemada01,0.9,26.3,1.2,Dan Tieman,Point Guard
tillida01,0.3,42.3,3.4,Darren Tillis,Center
tinglja01,0.2,25.9,2.3,Jack Tingle,Forward
tinslge01,0.9,42.2,5.3,George Tinsley,Small Forward
tinslja01,6.1,39.3,8.5,Jamaal Tinsley,Point Guard
tisdawa01,1.3,50.5,15.3,Wayman Tisdale,Power Forward
tobeymi01,0.5,25.0,1.0,Mike Tobey,Center
todormi01,2.9,30.9,11.0,Mike Todorovich,Forward/Center
tolbera01,0.5,49.5,3.6,Ray Tolbert,Power Forward
tolbeto01,0.9,46.0,6.5,Tom Tolbert,Power Forward and Small Forward
tollian01,0.9,41.8,6.4,Anthony Tolliver,Power Forward and Small Forward
tolsode01,0.4,54.6,5.0,Dean Tolson,Power Forward
tomjaru01,2.0,50.1,17.4,Rudy Tomjanovich,Power Forward and Small Forward
toneyan01,4.2,50.0,15.9,Andrew Toney,Shooting Guard
toneyse01,2.1,36.5,3.7,Sedric Toney,Point Guard
tonkoan01,0.6,26.8,2.6,Andy Tonkovich,Guard
toolsan01,0.5,39.7,2.7,Andy Toolson,Small Forward
toomaja01,0.9,37.6,6.7,Jack Toomay,Center/Forward
toonebe01,0.5,35.9,2.4,Bernard Toone,Power Forward
torgoir01,0.7,24.6,6.8,Irv Torgoff,Forward
tormobu01,0.9,41.1,4.4,Gene Tormohlen,Center
torreos01,0.5,40.1,5.4,Oscar Torres,Shooting Guard
toshebi01,3.3,31.5,9.2,Bill Tosheff,Point Guard
toughbo01,1.7,27.8,7.1,Bob Tough,Guard/Forward
toupaax01,0.6,38.0,3.5,Axel Toupane,Small Forward
towemo01,1.9,40.4,2.8,Monte Towe,Point Guard
towerke01,0.1,42.9,1.8,Keith Tower,Center
towerbl01,2.4,29.3,9.4,Blackie Towery,Forward/Center
towneli01,0.5,44.0,4.3,Linton Townes,Small Forward
townska01,2.6,53.7,22.3,Karl-Anthony Towns,Center
townsra01,1.4,41.1,4.8,Raymond Townsend,Shooting Guard
trappge01,1.0,44.4,8.8,George Trapp,Power Forward
trappjo01,1.0,42.0,7.2,John Trapp,Small Forward
traylro01,0.7,47.4,4.8,Robert Traylor,Power Forward and Center
trentga01,1.0,50.1,8.6,Gary Trent,Small Forward and Power Forward and Center
trentga02,0.3,32.0,2.7,Gary Trent Jr.,Shooting Guard
trepaje01,0.7,33.7,2.8,Jeff Trepagnier,Shooting Guard
tresvjo01,1.4,45.1,9.2,John Tresvant,Power Forward
trieral01,1.9,44.8,10.9,Allonzo Trier,Shooting Guard
triptdi01,1.6,27.5,5.7,Dick Triptow,Guard/Forward
tripuke01,3.0,47.3,17.2,Kelly Tripucka,Small Forward
truitan01,0.1,42.9,2.4,Ansley Truitt,Power Forward
trybace01,0.0,20.8,0.7,Cezary Trybanski,Center
tsakaja01,0.3,49.0,4.8,Jake Tsakalidis,Center
tschojo01,0.6,35.6,2.5,John Tschogl,Small Forward
tsiorlo01,1.1,31.5,5.8,Lou Tsioropoulos,Small Forward
tskitni01,0.7,30.4,2.9,Nikoloz Tskitishvili,Small Forward and Power Forward
tuckeal01,1.0,45.6,10.1,Al Tucker,Power Forward
tuckeal02,0.3,42.3,4.1,Alando Tucker,Small Forward and Shooting Guard
tuckean01,1.1,45.7,3.9,Anthony Tucker,Small Forward
tuckeji01,0.5,34.9,4.1,Jim Tucker,Power Forward
tuckepj01,1.4,42.2,7.4,P.J. Tucker,Small Forward and Shooting Guard and Power Forward
tucketr01,2.0,46.1,8.2,Trent Tucker,Shooting Guard
turiaro01,1.3,53.3,4.7,Ronny Turiaf,Center
turkcmi01,0.3,36.8,1.9,Mirsad Turkcan,Power Forward
turkohe01,2.8,42.6,11.1,Hedo Turkoglu,Power Forward and Small Forward
turnean01,3.1,42.2,4.5,Andre Turner,Point Guard
turnebi01,0.6,40.7,5.4,Bill Turner,Small Forward and Power Forward
turneel01,1.8,43.2,4.7,Elston Turner,Small Forward and Shooting Guard
turneev01,3.5,43.5,9.9,Evan Turner,Small Forward and Shooting Guard and Point Guard
turnega01,0.0,100.0,3.0,Gary Turner,Forward
turnehe02,0.4,45.3,3.4,Henry Turner,Power Forward
turnehe01,1.1,32.1,3.2,Herschell Turner,Point Guard
turneja01,1.2,36.0,4.3,Jack Turner,Small Forward
turneja02,1.0,38.0,4.8,Jack Turner,Shooting Guard
turneje01,1.0,46.7,6.0,Jeff Turner,Small Forward and Power Forward
turnejo01,0.3,43.9,2.8,John Turner,Small Forward
turnemy01,1.2,49.5,12.9,Myles Turner,Center
turnewa01,1.7,16.7,1.3,Wayne Turner,Point Guard
turpime01,0.5,51.6,8.5,Melvin Turpin,Center
twardda01,3.4,52.7,9.3,Dave Twardzik,Point Guard
twymaja01,2.3,45.0,19.2,Jack Twyman,Shooting Guard and Small Forward
tylerbj01,3.2,38.1,3.5,B.J. Tyler,Point Guard
tylerje01,0.2,45.0,3.6,Jeremy Tyler,Center
tylerte01,1.2,48.4,10.2,Terry Tyler,Power Forward and Small Forward
tyrach01,0.9,38.7,8.9,Charlie Tyra,Center and Power Forward
ubileed01,0.3,27.8,3.5,Edwin Ubiles,Small Forward
udohek01,0.7,45.3,3.5,Ekpe Udoh,Power Forward and Center
udokaim01,1.0,41.7,5.2,Ime Udoka,Shooting Guard and Power Forward and Small Forward
udrihbe01,3.4,46.3,8.4,Beno Udrih,Shooting Guard and Point Guard
ukicro01,1.9,38.7,4.0,Roko Ukic,Point Guard
ulisty01,4.0,40.3,7.5,Tyler Ulis,Point Guard
unselwe01,3.9,50.9,10.8,Wes Unseld,Center
uplinha01,1.1,35.1,3.7,Hal Uplinger,Shooting Guard
upshake01,2.1,45.3,5.4,Kelvin Upshaw,Shooting Guard
uthofja01,1.0,42.1,4.4,Jarrod Uthoff,Power Forward
uzohbe01,2.2,39.5,4.0,Ben Uzoh,Point Guard
vacenst01,2.3,39.0,9.9,Stephen Vacendak,Point Guard
valanjo01,0.8,55.8,12.1,Jonas Valanciunas,Center
valenda01,5.0,43.7,8.7,Darnell Valentine,Shooting Guard and Point Guard
valende01,2.3,39.9,8.0,Denzel Valentine,Shooting Guard
valenro01,0.3,37.8,3.5,Ronnie Valentine,Small Forward
vallejo01,0.8,37.9,3.6,John Vallely,Shooting Guard
vanardi01,3.3,46.4,16.4,Dick Van Arsdale,Shooting Guard
vanarto01,2.2,43.1,15.3,Tom Van Arsdale,Small Forward and Shooting Guard
vanbrbu01,1.5,30.5,4.7,Butch van Breda Kolff,Guard/Forward
vanbrja01,2.0,44.4,6.2,Jan van Breda Kolff,Small Forward
vanexni01,6.6,40.5,14.4,Nick Van Exel,Shooting Guard and Point Guard
vanhoke01,1.6,44.3,16.0,Keith Van Horn,Power Forward and Small Forward
vanlino01,7.0,41.4,11.8,Norm Van Lier,Point Guard and Shooting Guard
vanzade01,0.0,-,2.0,Dennis Van Zant,Power Forward
vancege01,2.3,31.5,8.3,Gene Vance,Guard/Forward
vandelo01,0.1,21.4,0.6,Logan Vander Velden,Small Forward
vandeja01,0.2,47.4,1.4,Jarred Vanderbilt,Power Forward
vandeer01,2.4,42.1,9.5,Ernie Vandeweghe,Small Forward and Shooting Guard
vandeki01,2.1,52.5,19.7,Kiki Vandeweghe,Small Forward and Power Forward
vanosni01,0.9,38.3,3.3,Nick Vanos,Center
vanteda01,3.0,41.8,5.5,David Vanterpool,Point Guard
vanvlfr01,3.3,41.2,8.3,Fred VanVleet,Point Guard
vardara01,0.0,66.7,5.0,Ratko Varda,Center
varejan01,1.2,51.0,7.3,Anderson Varejao,Power Forward and Center
varnaja01,0.4,58.2,2.9,Jarvis Varnado,Power Forward
vasqugr01,4.8,41.8,9.0,Greivis Vasquez,Point Guard and Shooting Guard
vaughch01,2.1,39.2,11.9,Chico Vaughn,Point Guard and Shooting Guard
vaughda01,1.5,42.1,10.7,David Vaughn,Center
vaughda02,0.3,42.3,2.9,David Vaughn,Power Forward
vaughja01,2.5,42.9,4.5,Jacque Vaughn,Shooting Guard and Point Guard
vaughra01,0.5,33.7,3.0,Rashad Vaughn,Shooting Guard
vaughvi01,0.6,19.2,2.6,Virgil Vaughn,Forward/Center
vaughlo01,0.9,50.4,10.1,Loy Vaught,Power Forward
vergabo01,2.9,43.8,20.2,Bob Verga,Point Guard and Shooting Guard
verhope01,0.5,50.5,3.5,Pete Verhoeven,Power Forward
veselja01,0.6,52.1,3.6,Jan Vesely,Power Forward
vetragu01,0.5,47.5,3.5,Gundars Vetra,Small Forward
viannjo01,2.0,50.0,2.0,Joao Vianna,Small Forward
villach01,0.8,43.5,10.4,Charlie Villanueva,Power Forward
vinceja01,2.0,47.4,15.2,Jay Vincent,Power Forward and Small Forward
vincesa01,3.9,44.9,7.8,Sam Vincent,Point Guard and Shooting Guard
vincima01,0.3,45.7,1.9,Marcus Vinicius,Small Forward
vinsofr01,0.1,25.0,1.3,Fred Vinson,Shooting Guard
virdecl01,2.4,39.8,9.9,Claude Virden,Small Forward
vocega01,0.0,33.3,2.0,Gary Voce,Power Forward
volkefl01,2.1,30.9,7.4,Floyd Volker,Forward/Center
volkoal01,2.2,45.5,6.8,Alexander Volkov,Center
vonniwh01,2.4,35.7,5.3,Whitey Von Nieda,Guard/Forward
vonleno01,0.8,45.3,5.1,Noah Vonleh,Power Forward
voskuja01,0.5,48.7,4.0,Jake Voskuhl,Center
vraneda01,1.2,49.6,5.1,Danny Vranes,Small Forward
vranesl01,0.0,0.0,0.0,Slavko Vranes,Center
vrankst01,0.3,47.7,2.8,Stojko Vrankovic,Center
vromabr01,0.8,37.0,3.1,Brett Vroman,Center
vromaja01,0.6,40.8,3.3,Jackson Vroman,Center and Power Forward
vucevni01,2.4,50.2,15.7,Nikola Vucevic,Center
vujacsa01,1.3,39.0,5.3,Sasha Vujacic,Point Guard and Shooting Guard
wadedw01,5.4,48.0,22.0,Dwyane Wade,Point Guard and Shooting Guard
wadema01,3.0,15.0,0.7,Mark Wade,Point Guard
wafervo01,0.7,42.0,5.3,Von Wafer,Small Forward and Shooting Guard
wagercl01,1.4,28.1,2.3,Clint Wager,Center/Forward
wagneda02,1.9,36.6,9.4,Dajuan Wagner,Shooting Guard
wagneda01,1.6,35.2,6.3,Danny Wagner,Guard
wagnemi01,1.4,42.2,4.1,Milt Wagner,Shooting Guard
wagnemo01,0.6,41.5,4.8,Moritz Wagner,Center
wagneph01,1.2,26.8,3.0,Phillip Wagner,Guard
waitedi01,2.8,41.2,13.2,Dion Waiters,Shooting Guard
waitegr01,0.5,45.8,2.4,Granville Waiters,Center
wakefan01,0.9,35.4,2.3,Andre Wakefield,Shooting Guard
walkne01,2.1,45.9,12.6,Neal Walk,Center
walkean01,0.8,46.2,4.5,Andy Walker,Small Forward
walkean02,3.5,41.4,17.5,Antoine Walker,Power Forward
walkebr01,1.4,38.0,7.0,Brady Walker,Power Forward
walkech01,2.1,47.0,18.2,Chet Walker,Small Forward
walkeda01,4.6,43.5,8.9,Darrell Walker,Point Guard and Shooting Guard
walkefo01,4.7,43.5,6.4,Foots Walker,Point Guard
walkebi01,0.8,44.6,6.0,Henry Walker,Small Forward and Shooting Guard
walkeho01,1.1,33.9,6.7,Horace Walker,Small Forward
walkeji01,3.5,46.1,16.7,Jimmy Walker,Point Guard and Shooting Guard
walkeke02,5.5,41.8,19.8,Kemba Walker,Point Guard
walkeke01,0.7,48.5,7.0,Kenny Walker,Power Forward and Small Forward
walkelo01,0.5,34.8,2.6,Lonnie Walker,Shooting Guard
walkeph01,1.4,35.4,4.5,Phil Walker,Shooting Guard
walkesa01,0.6,46.2,5.3,Samaki Walker,Power Forward and Center
walkewa01,1.5,46.7,7.0,Wally Walker,Small Forward
walljo01,9.2,43.3,19.0,John Wall,Point Guard
wallabe01,1.3,47.4,5.7,Ben Wallace,Power Forward and Center
wallage01,2.1,46.9,11.9,Gerald Wallace,Small Forward and Power Forward
wallajo01,0.7,46.2,7.6,John Wallace,Small Forward
wallara01,1.8,46.7,14.4,Rasheed Wallace,Center and Power Forward
wallare01,1.0,27.8,9.1,Red Wallace,Guard
wallaty01,1.2,43.5,5.5,Tyrone Wallace,Point Guard
walledw01,0.3,37.8,2.0,Dwight Waller,Forward
walleja01,0.3,40.0,4.7,Jamie Waller,Shooting Guard
princta02,2.0,42.7,11.4,Taurean Prince,Small Forward
walshji01,0.8,18.5,2.0,Jim Walsh,Forward
walshma01,0.0,100.0,1.0,Matt Walsh,Shooting Guard
waltere01,1.7,44.1,4.6,Rex Walters,Point Guard and Shooting Guard
walthpa01,2.6,36.2,7.7,Paul Walther,Shooting Guard
walthis01,0.5,16.7,0.5,Isaac Walthour,Guard
waltobi01,3.4,52.1,13.3,Bill Walton,Center
waltode01,1.0,32.0,1.8,Derrick Walton,Point Guard
waltoll01,3.6,45.4,4.2,Lloyd Walton,Point Guard
waltolu01,2.3,42.9,4.7,Luke Walton,Power Forward and Small Forward
wanambr01,1.6,47.6,3.9,Brad Wanamaker,Point Guard
wanzebo01,3.2,39.3,12.2,Bobby Wanzer,Point Guard and Shooting Guard
warbipe01,3.2,19.0,2.0,Perry Warbington,Point Guard
wardch01,4.0,40.8,6.3,Charlie Ward,Point Guard
wardge01,1.4,35.6,3.2,Gerry Ward,Shooting Guard
wardhe01,0.5,44.4,4.7,Henry Ward,Shooting Guard
wareca01,1.1,42.9,5.3,Casper Ware,Point Guard
wareji01,0.2,29.3,2.3,Jim Ware,Power Forward
warlebe01,0.8,41.8,8.5,Ben Warley,Small Forward and Power Forward
warlibo01,2.1,40.1,7.9,Bob Warlick,Shooting Guard
warneco01,1.1,45.2,6.4,Cornell Warner,Power Forward and Center
warneja01,0.0,58.3,5.7,Jameel Warney,Power Forward
warrebo01,1.8,44.0,8.9,Bob Warren,Shooting Guard
warrejo01,1.9,43.0,6.0,John Warren,Point Guard and Shooting Guard
warretj01,1.1,49.7,14.4,T.J. Warren,Small Forward
warrewi01,1.4,37.1,1.9,Willie Warren,Point Guard
warribr01,2.6,44.3,4.0,Bryan Warrick,Point Guard
warriha01,0.8,49.0,9.4,Hakim Warrick,Power Forward
washbch01,0.3,41.2,3.1,Chris Washburn,Center
washbju01,0.8,33.3,2.2,Julian Washburn,Small Forward
washibo01,3.5,39.7,5.9,Bobby Washington,Point Guard
washida01,0.8,43.8,2.9,Darius Washington,Shooting Guard
washido01,0.6,45.3,3.9,Donald Washington,Power Forward and Small Forward
washidu01,2.1,38.3,2.8,Duane Washington,Shooting Guard
washier01,1.0,40.2,6.9,Eric Washington,Shooting Guard
washiji01,1.4,44.9,10.6,Jim Washington,Center and Small Forward and Power Forward
washike01,1.4,52.6,9.2,Kermit Washington,Power Forward
washipe01,3.8,45.2,8.6,Pearl Washington,Point Guard
washiri01,1.2,45.3,9.8,Richard Washington,Power Forward
washist01,0.0,0.0,0.0,Stan Washington,Shooting Guard
